ID,BSW14,CDT8,CG1,CM10561,CM10562,CM10563,CM11764,CM12785,CM12786,CM15246,CM16483,CM16495,CM21,CM2748,CM2794,CM2822,CM2980,CM2988,CM2991,CM3542,CM3543,CM3642,CM3643,CM3644,CM3651,CM3652,CM3660,CM3661,CM3662,CM3663,CM3713,CM3792,CM3793,CM3795,CM3877,CM6523,CM6539,CM6540,CM6541,CM6565,CM674,CM675,CM860,CM861,CM862,CM933,CM952,CM966,CM967,EA2,G13,G23,G27,G34,G41,J10471,J11098,J11443,J13235,J13244,J15870,J15888,J16158,J16458,J16535,J16543,J17400,J17401,J17402,J17403,J17406,J17407,J17410,J20265,J3716,J3810,J5030,J7727,JM100,JM108,JM11445,JM134,JM1420,JM14415,JM14417,JM14447,JM14448,JM14452,JM145,JM146,JM149,JM15025,JM15026,JM151,JM152,JM153,JM154,JM15445,JM155,JM156,JM157,JM158,JM1596,JM1597,JM1598,JM1600,JM1601,JM163,JM165,JM166,JM167,JM168,JM170,JM18590,JM187,JM188,JM1912,JM1913,JM19746,JM19749,JM19750,JM19751,JM19756,JM19758,JM200,JM205,JM20761,JM210,JM21268,JM21269,JM21271,JM213,JM21357,JM21530,JM21536,JM2205,JM24,JM2935,JM37,JM3944,JM4432,JM47,JM86,JM88,JM89,JM91,JM92,JM93,JM95,JM96,JM97,JM99
"Y CUR LM36 to LM35, dorsal width of antero-ventral lacrimal foramen (1)",-9.842882538,-9.887173462,-8.840216827,-4.022419357,-4.023236847,-3.608020401,-4.499139786,-7.456480408,-10.91569214,-8.229980469,-9.335972595,-3.45099144,-3.827983475,-10.01547165,-10.10726395,-5.513288879,-5.449713135,-4.992518234,-3.96988945,-5.744990921,-4.847707748,-4.568508911,-5.117458344,-4.808161545,-4.803311157,-4.697863388,-3.449025345,-4.275825882,-5.277736664,-9.743141937,-5.52869606,,-11.17618408,-11.14141388,-6.129692459,-9.872085571,-4.481257629,-4.343799973,-5.286544037,-4.55006218,,,-3.729053497,-4.185195541,,,-9.551534271,,,-8.393738556,-8.773532104,-8.346078491,-8.497080994,-8.687608337,-9.070939636,-13.47335358,-6.01108551,-9.403759766,-20.60072632,-4.98404007,-5.826515198,-5.504696274,-9.974503326,-10.89089737,-5.121879196,-6.139642715,-8.959734344,-6.403946686,-9.680298615,-5.684850311,-9.942029572,-18.98870239,-8.743166351,-6.088965607,-8.82937851,-9.262127686,-9.549581146,-9.940249634,-8.808271027,-6.548815918,-8.947861481,-5.892789459,-6.15220871,-6.062208939,-5.194965363,-10.183638,-9.900778961,-9.49566803,-8.587746429,-9.928742218,-6.264627838,-9.357600403,-8.937028503,-8.955014038,-11.38119659,-6.18379364,-8.029270935,-8.828455353,-5.147481155,-6.418257141,-5.64561882,-6.068058777,-5.709105682,-5.223997498,-16.26292419,-9.656782532,-9.116022491,-14.99631348,-6.156065369,-5.737921143,-5.577385712,-7.078279877,-5.532540512,-9.828649902,-6.062514114,-15.34852905,-6.265196991,-8.625601196,-10.27929993,-9.747231293,-4.485388565,-12.19941711,-9.045124817,-8.331650543,-6.870663452,-5.528285599,-9.207180023,-5.808979034,-10.51851578,-9.284190369,-8.467520905,-5.404360962,-8.626760864,-10.04920425,-9.40381012,-8.66129303,-9.290505981,-13.28891754,-11.93316116,-9.785816193,-9.268030548,-5.83775444,-6.067709732,-12.06873245,-8.315363312,-6.239200974,-6.809119415,-6.442799377,-6.221374893,-5.654935074,-5.788151932,-9.688762665
"Z CUR LM36 to LM35, dorsal width of antero-ventral lacrimal foramen (1)",-15.59198761,-16.41273804,-17.0969574,-21.84344177,-21.65792694,-22.35654297,-15.04707489,-15.71576233,-7.986921692,-11.64424973,-7.984628296,-21.34453125,-20.84769592,-7.067547607,-7.103448486,-21.50523682,-20.30443115,-21.65005798,-23.03676605,-22.08472443,-14.62481689,-18.19532471,-19.62732391,-20.26364746,-14.8180481,-15.40348663,-12.3198761,-20.43487396,-14.69163971,-8.007836914,-21.32719116,,-10.67633591,-19.09396515,-15.02983246,-7.724996948,-16.23278656,-20.75785217,-14.43121033,-15.57145538,,,-20.89680786,-20.19333954,,,-7.384409332,,,-18.00975952,-16.85133209,-16.84851074,-16.9551651,-16.83028107,-16.26289063,-17.98071442,-21.37269135,-14.77914429,-21.9297226,-22.41036987,-22.51564789,-22.03239899,-15.58121948,-20.46599426,-22.41836243,-21.43538513,-16.93887787,-20.46586914,-15.75651398,-21.77923737,-15.35733337,-21.59051208,-15.15217285,-22.13538818,-17.12522278,-16.51006165,-16.45388794,-15.3657135,-16.68205872,-21.38497162,-15.31019287,-21.85810089,-21.07460938,-22.09875031,-22.97565155,-16.20119324,-15.87475586,-16.01337891,-17.13568115,-15.66555939,-21.84927063,-19.26183624,-16.18362427,-16.50460052,-20.89689484,-22.41974487,-18.04754486,-16.76194916,-22.82901611,-21.03693237,-22.08044739,-21.524086,-22.81175995,-12.28509521,-9.489264679,-14.02320099,-16.1978653,-6.178073502,-23.1193634,-22.19610596,-22.77859497,-21.6618454,-22.36162415,-15.44672089,-20.91167908,-8.875376129,-21.9932312,-17.0655426,-17.36405029,-16.18560791,-14.20872803,-2.564502907,-16.47458496,-16.64068756,-20.41031952,-21.90901031,-15.97809143,-21.85030823,-15.67152252,-16.43106232,-16.93957062,-23.14685211,-16.07194366,-21.09210358,-15.2139328,-17.1202774,-16.92930145,-12.66147995,-18.93845367,-15.75601044,-15.49716644,-21.69116669,-21.49620514,-11.96429977,-17.98295441,-21.36853638,-21.20307465,-21.27947235,-21.38001251,-23.20730286,-22.53542633,-15.76569061
"X CUR LM41 to LM39, jugal-maxillary suture (2) 2",7.244765472,8.114936829,7.753564453,-4.206174088,-2.269392776,-2.870184898,-4.189035034,-1.658189201,-1.332456779,3.107342148,-2.573415756,-2.228730774,-2.096040916,1.279331875,-1.109698009,-1.800632286,-2.124414444,-2.628447723,-1.61563797,-1.099409676,-4.188379288,-6.703843689,0.029612288,-1.816781235,-3.413039017,-5.700183487,2.342008018,-2.594168091,-2.224327278,-2.434747314,-1.493274498,,8.586812592,3.879798508,-1.488717937,0.609293842,-3.871545029,-1.810313034,-4.603949738,-1.834392166,,,-1.984315491,-2.431952286,,,0.970659351,,,5.128097916,5.859974289,6.177576828,7.376800537,6.40287323,6.616953278,-1.613208961,2.673404121,-8.572413635,-4.58141098,1.87039566,0.873132324,1.128744411,5.978767014,0.808874416,2.672437096,0.948481655,7.360192871,1.704636002,6.761566162,1.521156502,6.414571381,-2.68110199,-8.073492432,1.583499622,7.943598938,8.413816833,6.157273483,7.329447937,-8.973794556,1.672192955,-8.752987671,1.513656616,1.668325806,1.038933277,1.526382732,7.440462494,9.290309906,8.423451996,-8.697769928,7.234214783,2.343865395,7.846495056,8.037171173,-9.253103638,-0.045485696,0.553092909,-11.05512543,6.423323822,1.926356316,1.633214569,1.122888184,1.27080555,0.836404324,3.38784256,-5.099933624,-9.086312866,8.167211151,0.724590731,0.607948542,1.912818909,2.082240105,0.821227837,2.106367493,7.349074554,3.417136002,-2.843989563,1.255845833,-10.13990784,10.73416061,5.296170425,5.655180359,1.166204262,6.151992035,7.758759308,0.899309921,1.177924538,4.929659653,2.519381905,7.194195557,6.440608978,8.069773102,1.335442352,8.084555817,5.472505951,7.049291229,6.600232697,-9.310504913,-4.262207794,-0.699722004,8.682555389,5.992955017,1.493903637,1.899887276,-1.283525467,-8.404037476,1.976481056,0.438052034,1.047287464,2.690253258,-0.237459564,1.656968689,7.062403107
"Y CUR LM41 to LM39, jugal-maxillary suture (2) 2",-1.342347145,-1.500608063,-1.052633953,-6.728147888,-6.556668854,-6.284888458,-7.270264435,-7.920135498,-3.575870132,-15.82650757,-1.983254433,-5.97641449,-6.80169754,-2.762903404,-2.579485703,-7.575297546,-7.650109863,-7.258044434,-6.655821228,-5.526387024,-9.941003418,-10.40952835,-8.08423996,-7.388420868,-7.96092453,-7.790850067,-13.95623932,-7.839627838,-8.38560791,-1.671061707,-7.674713135,,-4.187453461,-5.158088303,-7.589321899,-2.153520966,-7.418079376,-7.585297394,-8.311342621,-7.192401886,,,-7.17038269,-7.589312744,,,-1.71385231,,,-0.975382614,-1.204844284,-1.389135456,-1.043456841,-1.207921028,-1.739104843,-9.123331451,-5.441059875,-8.31634903,-13.09855957,-4.43244133,-4.992261124,-4.434835434,-1.804601288,-8.511061096,-4.695106888,-5.016638565,-1.406662178,-5.388323212,-1.9387146,-4.557919693,-2.013962364,-9.046201324,-8.28832016,-4.773542023,-0.749697351,-0.981799412,-1.761244392,-1.836487389,-7.988883972,-5.326356125,-7.77915802,-5.210211563,-5.267053986,-5.20940361,-4.266809082,-1.543353653,-1.666319847,-1.605664635,-7.316825867,-1.498388195,-4.762358856,0.582687044,-1.020551395,-7.621834564,-7.665824127,-4.987421799,-6.251229477,-1.568607712,-3.583533478,-5.258578491,-4.580926895,-5.350486755,-4.329261017,-16.32511902,-6.810492706,-8.132870483,-0.841385841,-11.0705452,-4.268728256,-4.567829132,-4.055174637,-4.314398575,-4.695949936,-1.873969841,-4.669314194,-6.525759888,-4.560902786,-7.283995819,-3.514724731,-1.318205547,-6.705455017,-19.00384064,-1.268521881,-1.13102932,-5.362015915,-4.994081497,-1.764704514,-4.722864914,-1.674778366,-1.263607121,-0.793556499,-4.409542847,-1.060221577,-3.006851387,-1.721630287,-1.213314247,-6.609428406,-4.97985878,-8.370987701,-1.17784338,-1.919830322,-4.829006958,-5.165031815,-8.995948792,-6.861833191,-4.574499512,-4.989196777,-5.153490829,-5.350972748,-3.960826874,-4.405764008,-2.147838783
"Z CUR LM41 to LM39, jugal-maxillary suture (2) 2",-22.80176697,-22.9048584,-23.04878998,-13.2056427,-13.28989105,-13.17450867,-5.714343262,-5.81231842,-14.16114655,-11.70079498,-14.40630188,-12.3513298,-11.98935623,-13.56183777,-13.1750412,-12.74530792,-12.21505051,-12.41713943,-13.78241272,-11.92277527,-5.499868011,-14.6941925,-11.18842926,-11.86387787,-5.522188187,-5.662898254,-11.34889145,-11.31964417,-5.067183304,-15.04243317,-11.9378334,,-16.59097748,-19.23697357,-6.239941788,-13.98837738,-6.64379425,-11.78302307,-4.714574051,-6.163162994,,,-12.44383163,-11.48849182,,,-14.03642578,,,-23.99366608,-23.12963715,-22.99066162,-23.25082397,-23.16036987,-22.47795258,-14.23154449,-16.68618011,-11.79565125,-15.82645416,-17.77186584,-17.46276855,-17.72820587,-22.94562836,-15.43567963,-17.69898834,-17.23447266,-23.26918335,-16.74585114,-21.97269897,-18.08670044,-22.22721558,-26.38124695,-12.26957932,-18.31240845,-23.8124054,-23.64290924,-22.62628174,-21.9528595,-13.33740845,-17.34575043,-12.43679123,-17.01572723,-16.33052826,-17.26587372,-19.10324554,-23.359198,-22.88067169,-23.01242065,-13.41812744,-22.73530884,-17.77152405,-20.88170471,-23.22924347,-12.86755219,-16.20282898,-17.89273987,-14.0995163,-23.11740112,-20.02122955,-16.42562714,-17.89491119,-16.353479,-18.24219818,-14.87189026,-16.18729706,-11.05602798,-23.49339752,-7.002024841,-18.42838898,-18.01934052,-18.33747253,-17.19059296,-17.67217865,-21.86042786,-17.46776733,-15.11904297,-18.16235809,-13.03171539,-26.4938324,-23.49533844,-25.27612457,-11.39150772,-22.97667999,-22.78880157,-16.49087372,-17.56180878,-22.00152435,-17.31058502,-22.82558746,-23.35401611,-23.43397369,-18.28365936,-22.68648682,-27.22388306,-21.62028809,-23.18247681,-13.11369171,-16.93594513,-14.2123291,-22.91053162,-22.13698425,-17.6658844,-16.7087738,-11.79929962,-13.70767365,-17.76307831,-16.77224426,-16.94376831,-17.37970886,-18.72633667,-18.04629669,-22.56760406
"X CUR LM41 to LM39, jugal-maxillary suture (2) 1",7.832276154,8.510272217,8.077377319,-4.702988815,-2.686411476,-3.491901779,-4.474145889,-2.076935005,-0.928962421,3.461228943,-2.333330154,-2.606862259,-2.516013527,1.717487526,-0.74343524,-2.20401001,-2.418781281,-3.196532249,-2.102556038,-1.55276804,-4.444923782,-6.963607025,-0.370035124,-2.193671036,-3.815781784,-5.974269485,2.806145287,-2.912093544,-2.757396126,-2.05452652,-1.94751339,,8.901034546,3.711581421,-1.769540787,1.007702637,-4.219653702,-2.172045708,-5.008730316,-2.189419365,,,-2.315091515,-2.783469009,,,1.034326935,,,5.491987228,6.118647385,6.453677368,7.819559479,6.605400848,6.940248108,-1.314507198,2.387764549,-8.648881531,-4.64522934,1.618676567,0.585638571,0.896550179,6.223150635,0.775517845,2.504022408,0.691703606,7.738050842,1.429621506,7.131665039,1.279259396,6.807096863,-2.252945709,-8.185311127,1.376069927,8.351118469,8.811884308,6.424153137,7.694047546,-9.119152832,1.172787666,-8.972149658,1.344954395,1.551790237,0.662569189,1.158468914,7.654743195,9.485870361,8.750182343,-8.977680206,7.46853714,2.167663002,8.192080688,8.397364807,-9.463335419,0.201380539,0.351059961,-11.32541809,6.719306183,1.731753349,1.426290321,0.795775414,1.177519035,0.624061966,3.906412888,-5.548740768,-9.443382263,8.39675293,0.929828262,0.353844166,1.637742805,1.783827591,0.615881252,1.692724228,7.702879333,3.31567688,-3.298625946,0.949109745,-10.40324326,11.01383743,5.723400497,5.900839233,0.718675089,6.439228821,8.075453186,0.709610891,0.951974392,5.283762741,2.108117294,7.709845734,6.898660278,8.339994049,0.991942883,8.549922943,5.687055206,7.201757813,6.957152557,-9.410521698,-4.675022125,-0.529491854,9.161421967,6.44171524,1.336142826,1.543701363,-1.067129993,-8.597503662,1.730344009,0.235214734,0.614454508,2.482212257,-0.484195614,1.393777943,7.389089966
"Y CUR LM41 to LM39, jugal-maxillary suture (2) 1",-0.903050613,-1.254448128,-0.890328598,-6.479286957,-6.373351669,-5.992757416,-7.23313446,-7.926766205,-3.31666069,-16.63715668,-1.788583755,-5.833530045,-6.597031403,-2.428241158,-2.370772552,-7.375454712,-7.591567993,-7.017253113,-6.559751129,-5.179848862,-10.09887314,-10.12463608,-7.81686554,-7.055054474,-7.845187378,-7.829402161,-13.95800476,-7.62196579,-8.277774811,-1.374588776,-7.307227325,,-4.05756073,-4.956007385,-7.559967041,-2.001223946,-7.38221817,-7.37345047,-8.238631439,-7.120940399,,,-6.869405365,-7.413345337,,,-1.37574892,,,-0.729571199,-0.898873997,-1.065688038,-0.775307417,-0.851034927,-1.381423569,-8.885572052,-5.148374176,-7.878495026,-12.67969894,-4.095529938,-4.6639534,-4.230025482,-1.489046001,-8.282691193,-4.315812302,-4.650512314,-1.12006588,-5.054573441,-1.585514832,-4.174206543,-1.769522476,-8.979369354,-8.012412262,-4.351690674,-0.522119522,-0.665947437,-1.435995674,-1.656939507,-7.815900421,-4.981847382,-7.513664246,-4.846297455,-4.889101791,-4.881924057,-4.099319077,-1.110780334,-1.254023266,-1.326625252,-6.94213562,-1.297570229,-4.407788467,0.901465034,-0.778753519,-7.330542755,-7.392276764,-4.647677231,-5.855285645,-1.295293808,-3.2072052,-5.01117897,-4.227735138,-5.180492783,-3.911248398,-16.51316986,-6.534449768,-7.82093811,-0.521383047,-11.00133972,-3.998796844,-4.237240982,-3.596205902,-4.04160347,-4.495382309,-1.656679726,-4.366629028,-6.359989929,-4.242115402,-6.952232361,-3.052262878,-0.977695847,-6.479975891,-19.22055817,-0.864849281,-0.902392864,-5.097755432,-4.639795303,-1.473836136,-4.486077118,-1.370448494,-0.722287369,-0.491460133,-4.065960693,-1.004029083,-2.825009346,-1.411985207,-0.881329823,-6.294981766,-4.897205734,-8.080230713,-0.73727212,-1.701670837,-4.583041,-4.894977188,-9.046661377,-6.6677948,-4.305405426,-4.729818344,-4.82234726,-4.963825989,-3.657609558,-3.965973663,-1.887401772
"Z CUR LM41 to LM39, jugal-maxillary suture (2) 1",-22.86525726,-22.96470642,-23.23272858,-13.29653931,-13.49000244,-13.168013,-5.445472717,-5.645470047,-14.32990265,-11.37211685,-14.56032257,-12.34234085,-12.00558853,-13.62351074,-13.12570496,-12.75829926,-12.19547729,-12.4327179,-13.69892273,-11.88396912,-5.053189087,-14.8995163,-11.32664261,-12.03746414,-5.420306015,-5.35915451,-11.31837921,-11.37107468,-4.888930511,-15.14005432,-12.07180481,,-16.22616272,-19.61330872,-5.93858757,-13.95274963,-6.43332901,-11.68439941,-4.513448334,-5.890642166,,,-12.42475586,-11.45473709,,,-14.13616791,,,-24.13160553,-23.24001312,-23.05458221,-23.30355682,-23.32259979,-22.60896301,-14.65489807,-16.97722778,-11.99270554,-16.11636047,-17.9827652,-17.62632599,-17.95499878,-23.22325287,-15.74975739,-18.13508606,-17.44629669,-23.44705048,-16.8962616,-22.07079315,-18.22911224,-22.20604248,-26.39122314,-12.52837906,-18.57870026,-23.94046021,-23.83847961,-22.71924744,-22.04533997,-13.64407654,-17.41105042,-12.63229752,-17.15349121,-16.79846649,-17.36676788,-19.25379333,-23.50046234,-23.04947357,-23.16522064,-13.63636017,-22.8881073,-18.03934479,-20.90692902,-23.16013794,-13.11855011,-16.34749298,-18.21794281,-14.35436096,-23.22897797,-20.31241455,-16.61454926,-17.99295807,-16.66487732,-18.49258575,-15.01762695,-16.5564209,-11.26488571,-23.67216644,-6.700686646,-18.63596649,-18.14324341,-18.48143768,-17.4654541,-17.87346344,-21.990271,-17.81621094,-15.22680664,-18.10873108,-13.22428436,-26.68633423,-23.71114044,-25.69912415,-11.57183533,-23.12985992,-22.9140152,-16.58903046,-17.68599091,-22.27155304,-17.44331818,-22.90424194,-23.63729706,-23.56315918,-18.41584625,-22.67250366,-27.44848633,-21.7530899,-23.28340912,-13.54615479,-17.0644516,-14.55429382,-23.00641327,-22.20909882,-18.0023407,-17.01103058,-11.42152405,-14.00414581,-18.08927307,-17.21300659,-17.17505341,-17.67358398,-18.89896851,-18.22913513,-22.77342529
"X CUR LM42 to LM40, jugal-maxillary suture (2) 2",7.34885788,8.303279114,9.177552795,3.21113472,4.93772049,4.437931061,-4.458412552,-2.534985733,0.200034237,11.41433945,-2.829989052,4.406946182,5.505657196,1.092282677,-0.679848242,6.124475861,4.65065918,5.085371399,5.480373001,5.761642456,-5.903744888,1.243266964,7.52803421,5.198488235,-2.816775513,-5.071915817,2.24162941,4.535233307,-2.561324883,-2.200374222,5.596185684,,1.239386559,-2.084157562,-3.289001083,0.615831995,-3.94485054,5.612029266,-4.123122406,-2.03724041,,,5.658677673,4.0247715,,,1.333384895,,,5.687688828,6.942609406,7.110137177,8.283752441,7.685188293,7.684307861,-7.794577789,12.68964844,1.81342907,3.249384689,11.09911499,11.39023895,10.32979965,6.193978119,-7.369207001,12.89560394,11.41252518,9.939702606,11.80250168,8.029431915,11.26584091,6.755316162,-4.609236908,1.99371376,12.84134674,7.675950623,8.479337311,7.816625214,7.614937592,1.807560539,12.88428955,1.902039337,11.85255661,11.73611832,11.91520538,12.15303268,9.542032623,10.53881989,10.12940979,1.500604916,7.806118774,13.18259125,8.329574585,8.608222198,1.540605164,-6.766477966,11.03526993,-0.623156738,8.556378937,12.74303284,12.26513443,11.69059143,11.34072266,11.3437851,3.003856468,-5.305374908,1.580562115,8.476989746,-9.737409973,11.32357025,12.18191681,12.41782913,11.12887802,12.11895523,7.634082794,13.28917084,-2.910512543,12.03852158,0.016981441,9.029729462,7.350143433,4.498360062,0.902176189,7.574082947,9.513957214,10.89807968,11.18236465,7.082835388,12.74560089,7.957899475,8.018545532,9.099773407,11.76641693,8.320776367,7.777693176,8.634346771,8.900788116,1.139835739,-5.414611435,-7.151026917,9.578305054,6.621228027,11.63272858,12.13813858,-11.9681221,2.001173592,12.27081604,11.37494125,12.2664444,13.18459015,10.15736694,12.21685791,8.580977631
"Y CUR LM42 to LM40, jugal-maxillary suture (2) 2",-7.003575897,-7.340817261,-6.753889465,-2.481827354,-2.663989067,-2.204696465,-1.659686852,-4.219803619,-8.535845184,-9.439979553,-6.906079865,-2.028926086,-2.325894928,-7.836696625,-8.074193573,-3.637093735,-4.011687851,-3.315888214,-2.125630951,-3.706839371,-2.035663795,-4.233377075,-3.977815628,-3.383091736,-2.244013214,-2.118831635,-4.63239975,-2.810733795,-2.671419334,-7.635021973,-3.701953506,,-8.085787201,-13.35107117,-3.432709503,-7.644250488,-1.772227287,-2.802794075,-2.897306633,-1.576890945,,,-2.453932571,-2.82541008,,,-7.570290375,,,-5.977999878,-6.692873383,-6.336539841,-6.226968384,-6.519604492,-7.056781769,-16.04369507,-4.335173035,-8.253812408,-19.56213989,-3.857377243,-4.221173096,-4.191553116,-7.168976593,-14.30636902,-3.676350021,-4.359462738,-6.639714813,-5.064567947,-7.425603485,-4.464396667,-7.06556778,-16.49091187,-7.235894775,-4.351182938,-6.595153046,-6.551631165,-7.013113403,-7.709276581,-7.06414566,-4.535806274,-7.598027039,-4.3698452,-4.924645233,-4.351820755,-3.783640671,-7.207637787,-7.272755432,-7.236190033,-7.158307648,-7.376361847,-4.615170288,-8.224475098,-6.688504028,-7.295227814,-14.25433044,-4.672040176,-6.680271149,-6.744458008,-3.721583557,-5.058306122,-4.2116745,-4.519562912,-4.190431595,-5.272927094,-17.52237549,-8.011965942,-6.574720764,-10.98733139,-4.104209137,-4.392469406,-3.935496902,-5.191764069,-3.794086456,-7.385902405,-4.628717041,-16.3950058,-4.526095581,-7.11469574,-7.06354599,-6.83249054,-1.902484322,-15.77084808,-6.695698547,-6.417983246,-5.104879379,-4.504358673,-6.934741211,-4.139831161,-7.740088654,-6.751725006,-6.199882889,-3.685800171,-6.610621643,-7.907009888,-7.117842865,-6.538930511,-7.624974823,-14.02880554,-14.97188263,-7.209494781,-7.03785553,-4.548358154,-4.714038086,-8.216077423,-6.463430023,-4.484170532,-4.857542038,-4.588764191,-4.782595444,-3.787149429,-3.848908615,-7.329864502
"Z CUR LM42 to LM40, jugal-maxillary suture (2) 2",-13.65596619,-14.5610321,-15.02841187,-18.81509247,-18.80805054,-19.26985321,-13.74566956,-14.85997772,-6.102450562,-15.28431854,-6.376789856,-18.54741974,-18.26906891,-5.363720703,-5.28973732,-18.53083344,-17.61980438,-18.66868744,-20.32795563,-19.94438934,-12.81794586,-14.34490204,-16.5510376,-17.44059906,-13.40720673,-14.07172089,-15.82479248,-17.30062561,-13.38078003,-6.250470734,-18.63576355,,-10.61592484,-19.81949463,-14.17164459,-5.876897049,-15.08382111,-17.67605286,-13.01499634,-14.41220703,,,-17.87064819,-17.38512878,,,-5.43596077,,,-16.1144928,-14.99000092,-15.01717834,-15.07453308,-14.91886444,-14.31373749,-17.35396881,-18.07125092,-11.03161621,-18.59496613,-18.90545654,-18.76332397,-18.77434387,-13.85223846,-20.18440094,-18.91264954,-18.37593994,-14.83047485,-16.99968719,-13.71399841,-18.59623413,-13.44366302,-19.35089569,-11.55050125,-18.82173309,-15.18859406,-15.26253662,-14.46098785,-13.37153931,-13.25452881,-17.72654419,-11.80490341,-18.37135925,-17.53567047,-18.5780365,-19.73331451,-14.22589722,-13.86708527,-14.05853271,-13.7085022,-13.84869537,-18.19411011,-16.53881378,-14.43344269,-12.87494965,-20.34907227,-19.0029007,-14.14721985,-14.75503082,-19.66987305,-17.45110779,-18.45022278,-18.17827148,-19.20523071,-15.62897339,-12.53758621,-10.57331848,-14.58403778,-6.574385071,-19.51250305,-18.10923767,-19.46354523,-18.23464966,-18.91706848,-13.65741119,-17.23890076,-12.01208038,-18.34899445,-13.81836243,-16.42569275,-13.89649353,-16.29383392,-1.301976204,-14.2664978,-14.59245758,-17.10222473,-18.45886383,-14.07657318,-17.9988327,-13.60898285,-14.28137512,-14.8401413,-19.7429306,-14.66986694,-18.9154953,-13.07035217,-14.89510345,-13.5263443,-15.93082581,-18.41883392,-13.89651184,-13.62276611,-18.22421417,-17.45079498,-11.91676407,-14.35151978,-17.98613739,-17.63972015,-17.91334534,-17.83509674,-19.42526093,-19.08952484,-13.76333008
