ID,JM157,JM156,JM155,JM15445,JM154,JM152,JM151,JM15026,JM15025,JM149,JM146,JM145,JM14452,JM14448,JM14417,JM14415,JM1420,JM134,JM11445,JM108,JM100,J7727,J5030,J3810,J3716,J20265,J17410,J17406,J17403,J17401,J17400,J16543,J16535,J16458,J16158,J15888,J15870,J13244,J11443,J11098,J10471,G41,G34,G27,G23,G13,EA2,CM967,CM966,CM952,CM933,CM862,CM861,CM860,CM675,CM674,CM6565,CM6540,CM6539,CM6523,CM3877,CM3795,CM3793,CM3792,JM1600,JM153,JM14447,J17407,J13235,CM3663,CM3662,CM3661,CM3660,CM3652,CM3651,CM3644,CM3643,CM3642,CM3543,CM3542,CM2991,CM2988,CM2980,CM2822,CM2794,CM2748,CM21,CM16495,CM15246,CM12786,CM12785,CM11764,CM10563,CM10562,CM10561,CG1,CDT8,BSW14,CM16483,JM188,CM3713,JM205,CM6541,JM2205,J17402,JM91,M10967,M29961,MRG4,JM213
Z LM41 R Most lateral point in the jugular-maxillary suture,-18.40435791,-16.87747498,-20.73845062,-23.31939087,-14.84431458,-16.51742706,-13.48799896,-23.21329498,-21.18924408,-18.47367554,-23.02379761,-14.16653442,-23.34434052,-23.38543243,-19.54236908,-17.79446411,-17.3976181,-17.56656189,-13.01629333,-17.89295654,-14.03894958,-22.22587585,-22.96259613,-24.21998596,-24.15781097,-19.04138489,-12.86969604,-22.35767212,-18.67545319,-17.27877197,-23.76663666,-17.80916443,-18.71390381,-16.08188324,-23.43157043,-18.31701202,-18.03379974,-18.44150085,-12.4091217,-17.39463043,-15.07340698,-22.69274902,-23.58202972,-23.39692688,-23.15404816,-23.48517761,-24.28809967,-12.23069229,-13.89375305,-14.32976532,-5.39406929,-5.664343643,-11.58633118,-12.55830078,-13.36359253,-12.68271713,-5.964214706,-11.85466995,-6.440675354,-13.8826416,-5.68741684,-19.80852814,-15.92394257,-6.657678986,-11.79167557,-18.66106873,-23.69436035,-26.52022095,-16.55643158,-15.29112854,-4.869427872,-11.51931534,-11.14235535,-5.109891891,-5.390729141,-12.43831863,-11.67814407,-15.25409851,-4.853427887,-11.93218765,-13.96517181,-12.60483322,-12.25575409,-13.02784271,-13.15435028,-13.59495087,-12.3294632,-12.56051254,-10.77227173,-14.46294861,-5.626867294,-5.499435043,-13.47984009,-13.77585602,-13.59745331,-23.59459534,-23.1161438,-23.15770569,-14.8032959,-15.00939789,-12.33338547,-18.02275391,-4.504852295,-23.4588501,-22.22639618,-18.39723511,-0.816466522,-3.150873756,-23.5475647,-18.55915833
X LM40 L Most posterior point in the jugal-maxillary suture (zygomatic arch),11.42722473,12.03299026,12.50263596,8.335688782,-0.759195662,-6.604693604,1.361950684,8.407213593,8.17151413,13.01352844,7.583844757,1.221337128,9.839585114,10.35414658,11.9893692,11.72615433,11.64513931,11.72960358,1.820253944,12.47725525,1.638114166,7.360067749,7.562679291,8.221747589,7.448774719,12.69388351,1.803629684,6.565057373,11.17180252,11.66609192,9.627232361,11.28654556,12.6966362,-7.455541229,5.84993515,10.24133072,11.20673828,11.03496399,1.685070229,12.62742157,-7.965357208,7.373905182,7.410344696,8.044937134,6.94276886,6.634341431,5.412023163,5.502628326,5.259082794,1.153279591,-2.801236534,-5.7489254,4.153017426,5.772068787,5.059075546,5.451325607,-1.811163712,5.6926651,-3.662123871,0.406005287,-3.024335098,-2.033384323,1.039595699,-4.168265152,1.363788128,10.85717926,9.173054504,-4.684179306,2.800094604,-2.475835991,-2.261087227,4.546786499,1.989095688,-4.865348053,-2.613049507,5.249866486,7.545262909,1.434344864,-5.643550491,5.798171997,5.641867447,4.890423584,4.692191696,6.166136932,-0.89249649,0.863655758,5.549685287,4.331725311,10.9705658,-0.191854954,-2.184694862,-4.317656326,4.673591995,4.891634369,3.280472565,8.95565033,8.033259583,7.055284119,-2.995304108,-2.594821167,5.717019272,11.02854614,-3.882519913,8.605480957,7.70306015,12.03294678,-15.86363678,-7.424043274,8.015860748,11.58140564
Y LM40 L Most posterior point in the jugal-maxillary suture (zygomatic arch),-4.615015793,-5.379239655,-3.991770554,-6.754608154,-6.921704865,-14.25258179,-7.536994171,-6.718950653,-8.142755127,-4.972042847,-7.373870087,-7.437567902,-7.405410767,-7.393682098,-4.031759644,-4.614479828,-5.275180817,-4.776231003,-7.870983887,-4.880476379,-7.304681396,-7.829576111,-7.139000702,-6.580200958,-6.532087708,-4.757919312,-7.533737183,-7.186066437,-4.684164429,-5.262594604,-6.769071198,-4.745664978,-4.084702682,-14.03985596,-7.284531403,-4.372216034,-4.604272842,-4.13178978,-8.607298279,-4.634020615,-15.94884186,-7.236936188,-6.659013367,-6.308332825,-6.420516968,-6.768077087,-6.028688812,-4.450663757,-2.93055687,-7.647570038,-2.615835953,-2.220588875,-3.063926125,-2.660826492,-3.56907959,-3.372696686,-1.679355431,-3.13561039,-1.978757668,-7.714759064,-3.542832947,-13.32588501,-8.204366302,-2.038569641,-8.249435425,-5.081611252,-7.257896423,-16.51743164,-19.6061615,-7.741877747,-2.911963272,-3.110836983,-4.662252426,-2.346835709,-2.505060005,-3.710830688,-4.429790878,-4.513014984,-2.433539963,-4.058201599,-2.589651108,-3.774048615,-4.455881119,-3.950947571,-8.126937866,-7.890235901,-2.705184937,-2.346854019,-9.250055695,-8.638437653,-4.427733612,-1.858618927,-2.67223053,-3.021382904,-2.83216095,-6.758602905,-7.432892609,-7.21982193,-6.912063599,-16.2759552,-4.027440643,-4.835021591,-3.095426941,-6.652574921,-7.540337372,-4.870635605,-9.772554779,-7.736074829,-6.525196838,-4.098965836
Z LM40 L Most posterior point in the jugal-maxillary suture (zygomatic arch),-18.45596161,-17.37269135,-19.5892807,-14.97668915,-14.38884277,-20.12524261,-12.83508911,-14.53592987,-16.78402557,-18.06042328,-14.12604675,-13.65067596,-14.31056824,-14.31114197,-19.56609802,-18.41338654,-17.39649658,-18.15640564,-11.69075851,-17.78539429,-13.15603333,-13.64194183,-14.63365936,-15.57269592,-15.44080048,-18.62252197,-11.49147339,-13.56644592,-18.42553253,-16.85583496,-15.02414093,-18.20247498,-18.87583466,-19.79354553,-14.00687256,-18.61562958,-18.70657043,-18.84946442,-11.05285492,-17.90871429,-16.92868347,-14.3751709,-15.04721222,-15.36205292,-15.27702179,-15.10306854,-16.28611755,-17.48597565,-19.16167145,-5.685026932,-13.95152283,-14.19657898,-17.30320587,-17.74691315,-18.12286377,-17.98123016,-14.37863464,-17.50609741,-15.11235046,-6.065282822,-14.21332092,-19.34057312,-10.89524612,-15.0492218,-10.38181534,-18.86955566,-14.61359558,-19.71390533,-18.45198059,-6.446546173,-13.53854675,-17.31826477,-15.80001831,-14.00617828,-13.41464539,-17.3912262,-16.47389832,-14.33674469,-12.89150391,-19.75467224,-20.1651825,-18.45541229,-17.42925415,-18.38538208,-5.42580986,-5.601057053,-18.14925079,-18.35407867,-15.07491608,-6.392518616,-14.86017609,-13.62957916,-19.22003479,-18.79554443,-18.6367569,-15.19717865,-14.84725494,-14.05573425,-6.606772614,-12.07157364,-18.48976898,-18.32000275,-12.98453522,-15.15480804,-14.06530151,-18.07404022,-2.066773796,-5.511355209,-14.91319122,-19.61202698
"X LM4 External occipital protuberance, nuchal crest, midline",7.627915192,7.906928253,6.899707794,-5.014821625,-6.006602478,-8.369629669,-3.3368927,-5.056118393,-4.715259552,8.518908691,-7.150189972,-3.164063072,-4.702882004,-4.068514252,7.903812408,8.432372284,8.251483154,8.435048676,-3.303901672,9.174447632,-2.307777405,-6.058482361,-6.132446671,-5.583077621,-6.764545441,8.258424377,-2.43874588,-7.329621887,6.934685516,7.544007874,-5.249272919,7.994837189,9.998456573,-9.74620285,-6.646518707,7.020465088,8.344689178,8.288231659,-3.680621338,9.622823334,-7.557108307,-5.658802414,-6.290213776,-5.899640274,-5.773417282,-7.231931305,-7.767922211,9.734533691,9.7617836,-11.49991837,9.584968567,6.012665939,10.72576523,11.12142105,9.857848358,11.01382828,9.981052399,11.82619171,8.734576416,-11.52563858,9.588233948,5.324700546,-3.551585388,7.153725433,-3.860628891,7.442139435,-8.291806793,-18.9676178,-6.319652176,-15.78035126,10.13406906,11.04609604,-11.67483826,8.352025604,8.956970215,10.10006561,11.78663864,4.447359848,9.296386719,11.76016235,12.05441132,11.03746109,10.00632477,11.32913437,-13.32252197,-11.18505478,10.9720314,10.67132416,-3.78109169,-13.19797974,10.04062653,8.137611389,10.23087387,10.05993271,9.507865143,-4.860496521,-5.442145538,-7.725675201,-14.80351563,12.08976364,13.01866302,7.463648987,8.357498932,-5.070099258,-6.669809723,7.363023376,-9.92818222,-0.461809683,-6.093117905,8.61971283
"Y LM4 External occipital protuberance, nuchal crest, midline",-17.892836,-17.99217224,-17.485849,-11.30347824,-19.89008179,-14.91815033,-20.46060333,-9.990419769,-7.641374969,-18.54307709,-10.77688293,-20.26944733,-11.39467316,-11.88240662,-17.40450439,-18.41794739,-17.45241089,-17.46630402,-20.29174194,-18.90621033,-20.60811005,-9.919567871,-10.72327881,-9.569136047,-8.946842194,-18.0887558,-20.13123779,-10.35667725,-16.8569519,-18.20477142,-12.00393143,-17.60123596,-17.10849304,-15.55015717,-11.56714478,-16.52158203,-17.69619904,-16.3126236,-20.4697525,-17.36184387,-16.04589996,-10.47822113,-9.931735992,-10.10522308,-9.978939056,-9.753677368,-8.786206818,-16.37142639,-15.25127411,-11.31794739,-9.764669037,-9.674031067,-14.62583313,-15.67862549,-15.54599609,-16.54856262,-10.72934494,-16.18157959,-9.765156555,-10.14726944,-10.21041794,-13.41040192,-6.958264923,-9.242971802,-21.46361847,-17.82850494,-12.11066513,-14.96450958,-27.07659912,-10.56661835,-10.10874939,-15.45446167,-8.923183441,-10.69609833,-10.43218384,-14.81179199,-16.15921021,-16.93556976,-8.28799057,-15.34714966,-15.20087585,-16.46494446,-16.31295929,-16.7039917,-11.68293076,-11.0879776,-15.65691986,-14.9053772,-2.899976158,-12.4776886,-10.68391037,-9.915446472,-15.1510498,-14.97874298,-16.16546478,-10.14170685,-10.49276733,-10.09535599,-10.02242584,-10.50166855,-16.23055878,-17.89073639,-11.24085312,-11.69084015,-11.30406799,-17.98852234,-6.773963928,-5.138658142,-10.36264954,-17.77410583
"Z LM4 External occipital protuberance, nuchal crest, midline",-10.39601593,-9.629296112,-10.1814743,-20.21115417,-6.870427704,-3.914291,-4.244521332,-22.12836304,-24.24706421,-9.764959717,-21.6903244,-4.379058838,-20.27458191,-21.03160706,-10.50744553,-9.814221191,-8.52381897,-9.983086395,-3.92603035,-7.476750183,-4.170129013,-20.64980316,-19.91904297,-23.48672485,-23.17723846,-9.206510162,-2.981829453,-20.19662781,-9.889598846,-9.478070831,-19.8097229,-9.589421082,-10.2103363,-3.116576958,-22.12023163,-10.16343689,-8.269856262,-11.00719452,-3.788502884,-9.829834747,-2.350183105,-20.83416595,-20.91694031,-21.17140656,-20.9236084,-21.34682007,-22.34238434,-10.97859726,-12.82996979,-13.57431335,-13.66277618,-14.04374542,-11.37608032,-11.4125885,-11.83535309,-10.75316544,-14.9152771,-11.36014252,-14.47746124,-13.57160034,-14.89267731,-6.613840485,-24.38766479,-14.40033417,-2.012787819,-9.415391541,-19.52328186,-28.91642151,-7.838883972,-14.05294189,-12.97687836,-11.30740738,-13.06766052,-12.62070084,-12.36680222,-11.09078522,-10.61430588,-10.22094421,-14.94728699,-10.0985611,-12.97335052,-10.58804016,-10.21217957,-10.87367783,-12.44740753,-13.50028229,-11.2873291,-11.58740692,-19.08724365,-11.78310089,-13.49899902,-14.01451874,-12.54654617,-11.94966583,-11.34664688,-20.83498077,-22.37964325,-22.03167114,-14.00455933,-9.391012573,-10.20647202,-10.4998909,-12.08731232,-20.12355042,-19.8320816,-8.96831131,-14.96941833,-19.08923035,-22.04352875,-9.914754486
X LM39 R Most posterior point in the jugal-maxillary suture (zygomatic arch),1.435665798,1.847874641,2.169266129,6.326618958,-10.80142746,-0.298291683,-9.09487381,7.743718719,7.642414856,2.563119316,7.096788025,-8.539337158,8.187127686,9.185861206,1.847408867,1.443614197,1.862860107,1.702165604,-8.645287323,2.153849792,-8.837739563,7.000344086,5.863183212,8.248373413,7.595302582,1.761910248,-7.98835907,6.058039093,1.688991928,1.929392815,7.0845047,1.176266289,2.956790543,0.238270879,5.794765854,1.29028368,1.103412437,2.039370918,-8.480278015,2.925558472,-1.990944481,6.358359146,6.136479568,7.062756348,5.90564003,5.537998962,4.783046722,-1.801159286,-2.180257225,0.777032042,-2.287866402,-5.164901733,-2.139155388,-1.677668571,-1.523859406,-1.76625576,-1.6821661,-1.452699757,-3.577314377,0.404742241,-1.256360817,3.87803688,8.332135773,-3.908029938,-8.793278503,0.706235933,7.161682129,-3.013018608,-4.650788879,-2.657507515,-1.856028938,-2.329765511,1.921666718,-5.427322769,-3.194747925,-1.539132595,0.416381836,-6.523461151,-3.874316406,-0.727726936,-1.293595123,-2.147553253,-1.841683578,-1.460194206,-1.430691242,1.016153336,-1.707849121,-1.964916039,3.276205444,-1.602070236,-1.460546589,-3.905142975,-2.423783302,-1.935810089,-3.773049545,7.471725464,7.839524841,7.157207489,-2.807830238,-2.406007767,-1.066455936,1.436118221,-4.240259552,6.303449249,6.426386261,2.25205555,-6.392763519,2.679836273,7.510074615,1.671741867
Y LM39 R Most posterior point in the jugal-maxillary suture (zygomatic arch),-4.968728256,-5.528086853,-4.011758041,-1.93521347,-6.650734711,-7.884435272,-8.011922455,-1.357356644,0.22466135,-5.151781845,-1.805820274,-7.534589386,-1.989505768,-2.103474998,-4.488561249,-5.478376389,-5.776070023,-5.577614212,-8.122454834,-5.73540802,-8.242259979,-2.054456711,-2.062203026,-1.460656929,-1.027743721,-5.261818695,-8.607676697,-2.297485733,-4.999795532,-5.760079575,-1.790876579,-5.415166092,-5.04440155,-8.623243713,-2.240834045,-4.631435013,-5.352106094,-4.801897049,-8.789988708,-5.720252991,-9.073751068,-2.155555153,-1.531340885,-1.416685295,-1.647717285,-1.4257164,-1.204362011,-8.04240036,-7.261738586,-2.045178604,-8.240550995,-7.332413483,-7.778153992,-7.47277298,-7.138838196,-7.372652435,-7.31108017,-7.824114227,-7.503224945,-2.485958481,-7.64920578,-5.311037445,-4.338329697,-7.030843353,-8.469158936,-5.302096939,-1.985297775,-9.261106873,-13.52140198,-2.078034019,-8.646539307,-8.08947525,-13.95002441,-7.852017975,-8.212593842,-7.772173309,-8.317245483,-10.74199371,-9.825349426,-5.927603531,-6.89537735,-7.497059631,-7.682731628,-7.867511749,-2.738801956,-3.211433411,-6.990759277,-6.225569916,-15.49452667,-3.922337723,-8.09082489,-7.368147278,-6.734664154,-6.786612701,-6.986457062,-1.269850063,-1.863871956,-1.897107315,-2.197001457,-6.65327301,-8.063464355,-5.344451523,-8.433499146,-1.584008408,-2.337293053,-5.023638535,-10.74383163,-8.727451324,-1.377824306,-4.775816727
Z LM39 R Most posterior point in the jugal-maxillary suture (zygomatic arch),-17.82296143,-16.36817017,-20.00139618,-23.02438965,-14.24241486,-16.01338806,-12.75679779,-23.33363037,-21.03613281,-17.64793243,-22.69359741,-13.08742981,-22.96373596,-22.68792267,-18.95747681,-17.23062897,-16.22737732,-17.08783569,-12.28255615,-17.27067871,-13.13577728,-21.95271759,-22.56665649,-23.53557281,-23.71959076,-18.17845459,-12.10921478,-22.21660767,-17.96675873,-16.61655579,-23.19769592,-17.07003479,-17.72928467,-15.08778687,-22.82703552,-17.50018311,-17.30013733,-17.60995178,-11.76783295,-16.78595276,-13.84393463,-22.45639954,-23.05101471,-23.20054321,-22.85042725,-23.02942352,-23.87026825,-11.6116684,-13.25255737,-13.94450989,-6.021709442,-6.016694641,-11.44767227,-12.4528862,-12.99036255,-12.64665375,-6.546855164,-11.77965546,-6.881438446,-13.97012787,-6.549187469,-18.83411102,-16.99681244,-7.054954529,-10.86668625,-17.57223206,-23.17035065,-26.44011536,-15.84021454,-15.10715179,-5.335456848,-11.30831909,-11.25328293,-5.930399704,-5.736149597,-11.72507477,-11.26945267,-14.62584229,-5.96125412,-11.99506149,-14.05152283,-12.6173378,-12.28998032,-12.79233322,-13.32905579,-13.44560089,-12.1123291,-12.49909592,-11.52271347,-13.97254333,-6.089891052,-5.944707108,-13.19507141,-13.35591888,-13.36812439,-22.96616211,-22.91183167,-22.94268951,-14.35249634,-15.04306488,-11.98938599,-17.5244278,-4.905922699,-23.11721649,-21.93828888,-17.82473907,-1.493494129,-4.344539642,-22.82029877,-18.25517883
X LM38 L Most posterior point in fourth molar neck,10.27458572,10.82446289,11.18397903,7.542530823,-1.867636108,-5.399235916,0.110160565,7.897657013,7.865918732,11.71064072,7.229354858,0.077763438,9.549568939,9.975471497,10.76221542,10.63635178,10.33665771,10.60570526,0.446563339,11.51298981,0.425986195,7.057400513,7.156896973,8.06760025,7.299103546,11.18299942,0.588737917,5.830579758,10.1173233,10.63408813,8.962085724,10.11122971,11.69100418,-6.345516205,5.643528748,9.200704956,10.22097092,10.03977509,0.432602119,11.5065033,-6.83144989,6.99885788,7.054605103,7.72261734,6.514434052,6.09562149,5.212532806,4.794876099,4.494571304,0.687686205,-2.237504196,-5.163059998,3.624814224,5.257762527,4.663256073,4.892466354,-1.466548443,4.969029999,-3.141311073,0.004769725,-2.439338684,-1.000389004,1.69588604,-3.747108841,0.226059127,9.711590576,8.775671387,-4.742067719,2.205737686,-2.875772095,-1.775169945,3.972386551,1.559193516,-4.379429626,-2.1828722,4.836297607,7.17140274,0.488271904,-5.330337143,5.192018127,4.849482727,4.317193604,4.177117157,5.579626465,-1.490284824,0.310681963,5.032249069,3.998775482,9.995764923,-0.484421396,-1.859609795,-3.927894592,4.074821472,4.430209732,2.856133652,8.41107254,7.510161591,6.823534393,-3.610990906,-2.446855545,5.230846786,9.924508667,-3.504563904,8.03295517,7.480531311,11.05585632,-14.65393829,-6.211083984,7.716033936,10.68578873
Y LM38 L Most posterior point in fourth molar neck,-4.240365219,-5.130881119,-3.449227524,-5.874453354,-6.50490799,-13.95623779,-7.157025146,-5.633855438,-6.91844101,-4.583195877,-6.301754379,-6.890814209,-6.036257172,-6.001514435,-3.55687561,-4.36781311,-4.72310524,-4.5171772,-7.467271423,-4.258340073,-7.060694122,-6.493815613,-6.222578049,-5.361859512,-5.484120178,-3.917391586,-7.425894165,-6.406271362,-4.500762177,-5.116621017,-5.674591446,-4.585309601,-4.062942123,-14.1148407,-6.192121124,-4.220101547,-4.140644455,-4.246458817,-8.509325409,-4.47350769,-15.53800354,-6.078376389,-5.535512161,-5.317411041,-5.839097595,-5.762105942,-5.08700943,-4.609192276,-3.350310898,-6.531183624,-2.931128883,-2.527847862,-3.403290939,-3.21421051,-4.236410141,-3.860615921,-2.232557678,-3.10767746,-2.170596504,-6.965483856,-3.720104218,-12.45840988,-7.244837189,-2.525908661,-8.140081787,-4.59026947,-6.029325485,-15.31767426,-18.91832275,-6.742861176,-3.282064056,-3.621875381,-5.84799881,-2.784771729,-3.172717285,-4.147718048,-4.596640396,-5.7837677,-2.532999229,-3.805012131,-2.401629829,-3.688241959,-4.369504547,-4.06090126,-7.420837402,-7.123580933,-2.970534515,-2.52173481,-10.23887024,-7.789855957,-4.443016815,-2.489265823,-2.837923431,-3.437652206,-2.96050396,-5.86963768,-6.308398056,-6.208306122,-6.055395126,-15.4674118,-4.157602692,-4.652706528,-3.311773682,-5.721929169,-6.418930817,-4.453565598,-9.279698944,-6.960713959,-5.530748749,-3.740368652
Z LM38 L Most posterior point in fourth molar neck,-17.74640198,-16.6850647,-18.90698395,-15.62804108,-13.74620667,-19.4340332,-12.28357849,-15.39815674,-16.7251709,-17.35728149,-14.70342865,-13.1047699,-14.93025818,-14.87882843,-18.95839996,-17.70028534,-16.86559906,-17.54456787,-11.1044838,-17.37293396,-12.53613739,-14.45008545,-15.2484024,-16.16436768,-15.99573669,-17.97925415,-11.19720535,-14.53521576,-17.66098328,-16.27175446,-15.64266968,-17.47722626,-18.05876465,-19.17287598,-14.98452148,-18.0964798,-17.81130371,-18.2942276,-10.7045517,-17.23611603,-16.4041626,-15.1293045,-15.72317963,-16.22033844,-15.81305237,-15.68563843,-16.82918243,-16.43815613,-18.40612335,-6.384941483,-12.8545517,-13.00943604,-16.18721619,-16.79597626,-16.87335815,-16.66380005,-13.91646881,-16.26256714,-13.95606689,-6.88622818,-13.26268463,-19.46290588,-11.91815033,-14.02683105,-10.00646362,-17.81780853,-15.02857361,-20.10498505,-17.84474182,-7.202155304,-12.2628273,-16.15770264,-15.634021,-12.96715546,-12.6792717,-16.30570526,-15.47026062,-14.27924347,-11.74035492,-18.618367,-18.66704712,-17.37142181,-16.28890991,-17.30919037,-6.230521011,-6.350305176,-16.75036469,-17.23516541,-15.26182709,-6.960855103,-13.76273956,-12.65772095,-17.90950928,-17.45052643,-17.52353821,-15.85463867,-15.44057312,-14.48572388,-7.230083466,-12.67641144,-17.26385193,-17.51515808,-11.94524765,-15.61342621,-14.41459503,-17.28817139,-2.228981972,-5.173743057,-15.53280182,-18.75395508
X LM37 R Most posterior point in fourth molar neck,2.636101723,3.132690048,3.422195816,6.151615524,-9.674662781,-0.519357109,-7.814545441,7.640235138,7.334980774,3.796302795,6.893164063,-7.366941071,8.274713898,9.053356171,3.01648674,2.675279808,3.248887634,2.902289581,-7.294967651,3.070533371,-7.583422852,6.762063599,5.888189316,8.19691391,7.437104797,3.303910446,-6.804089355,5.903249359,2.708333397,3.036561012,7.147581482,2.441804695,4.290174484,-0.468481159,5.442640305,2.354331398,2.4085392,3.065347481,-7.108863068,4.090509415,-2.288817024,6.36039772,6.154313278,6.999878693,5.609487152,5.282991791,4.71853714,-0.973975086,-1.421078587,0.380925894,-1.700108337,-4.722172546,-1.19239893,-0.418812847,-0.383510351,-0.348178387,-1.221324062,-0.428113842,-3.063139534,0.027386272,-1.119462395,3.370806885,7.015940094,-3.508504105,-7.729134369,1.995760918,7.228554535,-3.529425049,-3.434594345,-2.948131943,-1.518250179,-1.038889217,1.728569794,-4.635300827,-2.636857796,-0.362149549,1.504457664,-5.343923187,-3.846709824,0.052801245,-0.312583375,-1.25848875,-1.04003334,-0.345071673,-1.878764153,0.430112839,-0.668137598,-0.78812499,4.118925476,-1.769893265,-1.323893261,-3.407481766,-1.317655754,-0.707205868,-2.698254967,7.277140808,7.379011536,6.664366913,-3.51581459,-2.174513054,-0.185066974,2.447713089,-3.809149933,6.056144714,6.355580902,3.254289627,-7.570417786,1.471684742,7.364718628,2.581785583
